id	chrom	start	stop	pos_start	pos_stop	modelL	nullL	sel_coef	nSNPs	nSNPs_avail	xpclr	xpclr_norm
8_21000001_21500000	8	21000001	21500000	21054598	21389308	-25.953700075358363	-25.97277688710966	5e-05	14.0	14.0	0.03815362350259477	-0.14849282305270756
8_21100001_21600000	8	21100001	21600000	21126617	21588837	-25.623341174629402	-25.623341174629402	0.0	12.0	12.0	0.0	-0.1775749718136854
8_21200001_21700000	8	21200001	21700000	21201089	21588837	-17.00013971445208	-17.00013971445208	0.0	5.0	5.0	0.0	-0.1775749718136854
8_21300001_21800000	8	21300001	21800000	21311169	21795402	-12.580762814394578	-12.580762814394578	0.0	4.0	4.0	0.0	-0.1775749718136854
8_21400001_21900000	8	21400001	21900000	21588837	21871255	-6.800259089864087	-6.800259089864087	0.0	4.0	4.0	0.0	-0.1775749718136854
8_21500001_22000000	8	21500001	22000000	21588837	21958719	-10.295205135035106	-10.295205135035106	0.0	12.0	12.0	0.0	-0.1775749718136854
8_21600001_22100000	8	21600001	22100000	21795402	22088742	-21.782452990040653	-21.782452990040653	0.0	13.0	13.0	0.0	-0.1775749718136854
8_21700001_22200000	8	21700001	22200000	21795402	22088742	-21.782452990040653	-21.782452990040653	0.0	13.0	13.0	0.0	-0.1775749718136854
8_21800001_22300000	8	21800001	22300000	21818265	22088742	-21.765800734621088	-21.765800734621088	0.0	12.0	12.0	0.0	-0.1775749718136854
8_21900001_22400000	8	21900001	22400000	21903556	22395036	-25.962260464487777	-25.962260464487777	0.0	22.0	22.0	0.0	-0.1775749718136854
8_22000001_22500000	8	22000001	22500000	22024560	22456790	-22.35404517448878	-22.35404517448878	0.0	17.0	17.0	0.0	-0.1775749718136854
8_22100001_22600000	8	22100001	22600000	22367130	22564746	-42.88946489144053	-43.216979886250456	0.0001	24.0	24.0	0.6550299896198482	0.32171389913013604
8_22200001_22700000	8	22200001	22700000	22367130	22627183	-43.216979886250456	-43.216979886250456	0.0	28.0	28.0	0.0	-0.1775749718136854
8_22300001_22800000	8	22300001	22800000	22367130	22744227	-48.99665145834796	-48.99665145834796	0.0	29.0	29.0	0.0	-0.1775749718136854
8_22400001_22900000	8	22400001	22900000	22454162	22744227	-45.280515666225064	-45.280515666225064	0.0	17.0	17.0	0.0	-0.1775749718136854
8_22500001_23000000	8	22500001	23000000	22545673	22982805	-41.36811553945901	-41.36811553945901	0.0	20.0	20.0	0.0	-0.1775749718136854
8_22600001_23100000	8	22600001	23100000	22627004	23019134	-14.66132039668441	-14.66132039668441	0.0	17.0	17.0	0.0	-0.1775749718136854
8_22700001_23200000	8	22700001	23200000	22744227	23019134	-9.00498121847657	-9.00498121847657	0.0	13.0	13.0	0.0	-0.1775749718136854
8_22800001_23300000	8	22800001	23300000	22966194	23298578	-7.30631810029867	-7.30631810029867	0.0	13.0	13.0	0.0	-0.1775749718136854
8_22900001_23400000	8	22900001	23400000	22966194	23389358	-15.338477384149462	-15.338477384149462	0.0	24.0	24.0	0.0	-0.1775749718136854
8_23000001_23500000	8	23000001	23500000	23007153	23489965	-15.352311613316967	-15.352311613316967	0.0	27.0	27.0	0.0	-0.1775749718136854
8_23100001_23600000	8	23100001	23600000	23298578	23586237	-16.225771234252047	-16.225771234252047	0.0	27.0	27.0	0.0	-0.1775749718136854
8_23200001_23700000	8	23200001	23700000	23298578	23672336	-24.491802208363204	-24.491802208363204	0.0	37.0	37.0	0.0	-0.1775749718136854
8_23300001_23800000	8	23300001	23800000	23303969	23772630	-24.493528464146458	-24.493528464146458	0.0	41.0	41.0	0.0	-0.1775749718136854
8_23400001_23900000	8	23400001	23900000	23426804	23876981	-23.881589091032836	-23.881589091032836	0.0	40.0	40.0	0.0	-0.1775749718136854
8_23500001_24000000	8	23500001	24000000	23530339	23992588	-23.881589091032836	-23.881589091032836	0.0	36.0	36.0	0.0	-0.1775749718136854
8_23600001_24100000	8	23600001	24100000	23602052	24080443	-23.881589091032836	-23.881589091032836	0.0	33.0	33.0	0.0	-0.1775749718136854
8_23700001_24200000	8	23700001	24200000	23724345	24188448	-15.616851136125286	-15.616851136125286	0.0	28.0	28.0	0.0	-0.1775749718136854
8_23800001_24300000	8	23800001	24300000	23807504	24299188	-15.616851136125286	-15.616851136125286	0.0	27.0	27.0	0.0	-0.1775749718136854
8_23900001_24400000	8	23900001	24400000	23914564	24372236	-7.809306141841112	-8.115760986778406	0.0001	21.0	21.0	0.6129096898745896	0.2896081982662252
8_24000001_24500000	8	24000001	24500000	24043958	24492688	-16.82686731760899	-16.82686731760899	0.0	22.0	22.0	0.0	-0.1775749718136854
8_24100001_24600000	8	24100001	24600000	24134841	24599453	-20.845790263675276	-20.845790263675276	0.0	26.0	26.0	0.0	-0.1775749718136854
8_24200001_24700000	8	24200001	24700000	24272514	24657846	-27.643720828479033	-28.41608604993324	0.0002	28.0	28.0	1.544730442908417	0.9998775585657306
8_24300001_24800000	8	24300001	24800000	24344986	24773025	-28.416086049933234	-28.416086049933234	0.0	32.0	32.0	0.0	-0.1775749718136854
8_24400001_24900000	8	24400001	24900000	24416627	24891598	-24.18756263620089	-28.415249784009443	0.01	34.0	34.0	8.455374295617105	6.267434191684547
8_24500001_25000000	8	24500001	25000000	24529395	24975569	-27.471389746626063	-27.471389746626063	0.0	34.0	34.0	0.0	-0.1775749718136854
8_24600001_25100000	8	24600001	25100000	24607699	25023594	-23.452388687808657	-23.452388687808657	0.0	32.0	32.0	0.0	-0.1775749718136854
8_24700001_25200000	8	24700001	25200000	24726303	25186069	-15.763362542663547	-15.882171014301818	1e-05	29.0	29.0	0.23761694327654226	0.0035457359489015064
8_24800001_25300000	8	24800001	25300000	24825126	25271914	-15.882001770007719	-15.882001770007719	0.0	26.0	26.0	0.0	-0.1775749718136854
8_24900001_25400000	8	24900001	25400000	24909059	25362111	-28.580985352573276	-28.580985352573276	0.0	33.0	33.0	0.0	-0.1775749718136854
8_25000001_25500000	8	25000001	25500000	25001490	25492632	-24.646558143104034	-24.746524762257316	0.0002	48.0	48.0	0.1999332383065635	-0.02517822296229312
8_25100001_25600000	8	25100001	25600000	25100948	25583233	-24.746524762257312	-24.746524762257312	0.0	51.0	51.0	0.0	-0.1775749718136854
8_25200001_25700000	8	25200001	25700000	25207362	25696620	-28.107089861834165	-28.596623082568396	0.003	58.0	58.0	0.9790664414684613	0.5687068563259292
8_25300001_25800000	8	25300001	25800000	25309416	25798758	-28.59664921587851	-28.59664921587851	0.0	57.0	57.0	0.0	-0.1775749718136854
8_25400001_25900000	8	25400001	25900000	25428530	25892216	-19.995091051281072	-19.995091051281072	0.0	53.0	53.0	0.0	-0.1775749718136854
8_25500001_26000000	8	25500001	26000000	25518395	25994796	-25.12363411037703	-25.12363411037703	0.0	43.0	43.0	0.0	-0.1775749718136854
8_25600001_26100000	8	25600001	26100000	25606931	26099875	-24.569865747026935	-24.66681476266771	0.0004	52.0	52.0	0.1938980312815488	-0.029778488216072735
8_25700001_26200000	8	25700001	26200000	25731811	26194890	-16.884322738877167	-16.884322738877167	0.0	43.0	43.0	0.0	-0.1775749718136854
8_25800001_26300000	8	25800001	26300000	25825236	26267357	-16.88432273887717	-16.88432273887717	0.0	42.0	42.0	0.0	-0.1775749718136854
8_25900001_26400000	8	25900001	26400000	25956077	26383910	-16.719941868254807	-16.719941868254807	0.0	46.0	46.0	0.0	-0.1775749718136854
8_26000001_26500000	8	26000001	26500000	26005167	26498288	-16.263559953869652	-16.263559953869652	0.0	49.0	49.0	0.0	-0.1775749718136854
8_26100001_26600000	8	26100001	26600000	26100210	26560379	-16.06775350958828	-16.06775350958828	0.0	37.0	37.0	0.0	-0.1775749718136854
8_26200001_26700000	8	26200001	26700000	26220122	26670465	-16.067715234172415	-16.067715234172415	0.0	42.0	42.0	0.0	-0.1775749718136854
8_26300001_26800000	8	26300001	26800000	26304420	26728307	-20.956293815634897	-20.956293815634897	0.0	43.0	43.0	0.0	-0.1775749718136854
8_26400001_26900000	8	26400001	26900000	26425021	26886595	-18.27882554829742	-20.956460079884813	0.01	32.0	32.0	5.355269063174788	3.904415603464696
8_26500001_27000000	8	26500001	27000000	26513142	26987183	-20.955135347226854	-20.955135347226854	0.0	31.0	31.0	0.0	-0.1775749718136854
8_26600001_27100000	8	26600001	27100000	26609392	27092100	-16.936283721498548	-16.936283721498548	0.0	33.0	33.0	0.0	-0.1775749718136854
8_26700001_27200000	8	26700001	27200000	26703783	27187837	-20.955206667564834	-20.955206667564834	0.0	32.0	32.0	0.0	-0.1775749718136854
8_26800001_27300000	8	26800001	27300000	26816240	27297014	-16.066734916628604	-16.066734916628604	0.0	46.0	46.0	0.0	-0.1775749718136854
8_26900001_27400000	8	26900001	27400000	26901844	27377421	-19.80207366264125	-19.80207366264125	0.0	48.0	48.0	0.0	-0.1775749718136854
8_27000001_27500000	8	27000001	27500000	27034896	27453717	-23.734925736083902	-23.734925736083902	0.0	41.0	41.0	0.0	-0.1775749718136854
8_27100001_27600000	8	27100001	27600000	27126076	27544119	-23.734925736083902	-23.734925736083902	0.0	40.0	40.0	0.0	-0.1775749718136854
8_27200001_27700000	8	27200001	27700000	27202489	27689016	-22.656276509366347	-22.656276509366347	0.0	42.0	42.0	0.0	-0.1775749718136854
8_27300001_27800000	8	27300001	27800000	27336864	27761182	-22.656276509366343	-22.656276509366343	0.0	33.0	33.0	0.0	-0.1775749718136854
8_27400001_27900000	8	27400001	27900000	27405734	27820556	-14.988491876216887	-14.988491876216887	0.0	30.0	30.0	0.0	-0.1775749718136854
8_27500001_28000000	8	27500001	28000000	27505835	27982192	-14.987702069511089	-14.987702069511089	0.0	30.0	30.0	0.0	-0.1775749718136854
8_27600001_28100000	8	27600001	28100000	27606534	28099891	-19.964784146413823	-19.964784146413823	0.0	41.0	41.0	0.0	-0.1775749718136854
8_27700001_28200000	8	27700001	28200000	27739803	28195417	-19.178041226590747	-21.12060070353309	0.01	46.0	46.0	3.8851189538846853	2.7838110512801606
8_27800001_28300000	8	27800001	28300000	27820556	28269200	-21.120681613126965	-21.120681613126965	0.0	43.0	43.0	0.0	-0.1775749718136854
8_27900001_28400000	8	27900001	28400000	27909673	28395909	-21.120334870983186	-21.120334870983186	0.0	45.0	45.0	0.0	-0.1775749718136854
8_28000001_28500000	8	28000001	28500000	28005392	28456315	-17.11288834260964	-21.12075300394509	0.01	42.0	42.0	8.0157293226709	5.9323200051022935
8_28100001_28600000	8	28100001	28600000	28121642	28596229	-24.095816180238003	-24.095816180238003	0.0	43.0	43.0	0.0	-0.1775749718136854
8_28200001_28700000	8	28200001	28700000	28204248	28665957	-24.168908534741718	-24.168908534741718	0.0	42.0	42.0	0.0	-0.1775749718136854
8_28300001_28800000	8	28300001	28800000	28325550	28754080	-32.386755307991756	-32.386755307991756	0.0	49.0	49.0	0.0	-0.1775749718136854
8_28400001_28900000	8	28400001	28900000	28404098	28754080	-32.38743332756651	-32.38743332756651	0.0	46.0	46.0	0.0	-0.1775749718136854
8_28500001_29000000	8	28500001	29000000	28506383	28953793	-31.6740175061145	-36.55549655020296	0.01	46.0	46.0	9.762958088176923	7.264124489529574
8_28600001_29100000	8	28600001	29100000	28652235	29061035	-32.53569410950791	-32.53569410950791	0.0	32.0	32.0	0.0	-0.1775749718136854
8_28700001_29200000	8	28700001	29200000	28721358	29197127	-28.36567921928165	-28.36567921928165	0.0	28.0	28.0	0.0	-0.1775749718136854
8_28800001_29300000	8	28800001	29300000	28935469	29292394	-12.282713132926872	-12.282713132926872	0.0	23.0	23.0	0.0	-0.1775749718136854
8_28900001_29400000	8	28900001	29400000	28935469	29353157	-32.26966100878789	-32.26966100878789	0.0	32.0	32.0	0.0	-0.1775749718136854
8_29000001_29500000	8	29000001	29500000	29000330	29478553	-28.101886534481025	-28.101886534481025	0.0	36.0	36.0	0.0	-0.1775749718136854
8_29100001_29600000	8	29100001	29600000	29138445	29589973	-32.12152030658254	-32.12152030658254	0.0	42.0	42.0	0.0	-0.1775749718136854
8_29200001_29700000	8	29200001	29700000	29211739	29685090	-36.05304632450803	-36.05304632450803	0.0	60.0	60.0	0.0	-0.1775749718136854
8_29300001_29800000	8	29300001	29800000	29305647	29794357	-39.8880663783821	-39.8880663783821	0.0	67.0	67.0	0.0	-0.1775749718136854
8_29400001_29900000	8	29400001	29900000	29441153	29833635	-23.833847069550085	-23.833847069550085	0.0	63.0	63.0	0.0	-0.1775749718136854
8_29500001_30000000	8	29500001	30000000	29516700	29983984	-19.90154408374726	-19.90154408374726	0.0	66.0	66.0	0.0	-0.1775749718136854
8_29600001_30100000	8	29600001	30100000	29611666	30033596	-13.280741651736756	-15.882553296594724	0.01	57.0	57.0	5.203623289715935	3.7888254042165443
8_29700001_30200000	8	29700001	30200000	29703606	30033596	-10.732045276713277	-11.950729309976662	0.01	31.0	31.0	2.437368066526769	1.6802800413849357
8_29800001_30300000	8	29800001	30300000	29807727	30294380	-8.11309538914632	-8.11309538914632	0.0	28.0	28.0	0.0	-0.1775749718136854
8_29900001_30400000	8	29900001	30400000	29925391	30369591	-37.16254854690289	-37.16254854690289	0.0	45.0	45.0	0.0	-0.1775749718136854
8_30000001_30500000	8	30000001	30500000	30033596	30492458	-45.26420195183282	-45.26420195183282	0.0	44.0	44.0	0.0	-0.1775749718136854
8_30100001_30600000	8	30100001	30600000	30208072	30596579	-49.284043814216126	-49.284043814216126	0.0	63.0	63.0	0.0	-0.1775749718136854
8_30200001_30700000	8	30200001	30700000	30208072	30656610	-49.25437207287763	-49.28408979406933	0.0002	68.0	68.0	0.05943544238340337	-0.13227100803810557
8_30300001_30800000	8	30300001	30800000	30304262	30781818	-50.22644288531998	-54.191028859250196	0.01	62.0	62.0	7.929171947860425	5.866342668757641
8_30400001_30900000	8	30400001	30900000	30418201	30803979	-25.14282598993832	-25.14282598993832	0.0	41.0	41.0	0.0	-0.1775749718136854
8_30500001_31000000	8	30500001	31000000	30501181	30983911	-20.97448719097547	-20.97448719097547	0.0	39.0	39.0	0.0	-0.1775749718136854
8_30600001_31100000	8	30600001	31100000	30601356	31064068	-16.955734357868582	-16.955734357868582	0.0	21.0	21.0	0.0	-0.1775749718136854
8_30700001_31200000	8	30700001	31200000	30731904	31190656	-27.532811713118196	-27.532811713118196	0.0	23.0	23.0	0.0	-0.1775749718136854
8_30800001_31300000	8	30800001	31300000	30803979	31283239	-26.695314382347267	-26.695314382347267	0.0	23.0	23.0	0.0	-0.1775749718136854
8_30900001_31400000	8	30900001	31400000	30910316	31371509	-26.69519661183692	-26.69519661183692	0.0	31.0	31.0	0.0	-0.1775749718136854
8_31000001_31500000	8	31000001	31500000	31002620	31493043	-25.758080859366473	-26.695008179020355	0.0004	30.0	30.0	1.8738546393077655	1.2507485889377787
8_31100001_31600000	8	31100001	31600000	31102479	31588516	-30.515773784724153	-30.515773784724153	0.0	39.0	39.0	0.0	-0.1775749718136854
8_31200001_31700000	8	31200001	31700000	31244736	31687554	-28.731399941997413	-28.731399941997413	0.0	36.0	36.0	0.0	-0.1775749718136854
8_31300001_31800000	8	31300001	31800000	31311492	31798618	-27.427475444128312	-28.759319323568093	0.005	39.0	39.0	2.6636877588795613	1.8527895530986795
8_31400001_31900000	8	31400001	31900000	31436740	31891127	-28.76007489021892	-28.76007489021892	0.0	33.0	33.0	0.0	-0.1775749718136854
8_31500001_32000000	8	31500001	32000000	31527135	31929548	-28.7681789519616	-28.7681789519616	0.0	28.0	28.0	0.0	-0.1775749718136854
8_31600001_32100000	8	31600001	32100000	31607101	32091271	-24.94685754862239	-24.94685754862239	0.0	26.0	26.0	0.0	-0.1775749718136854
8_31700001_32200000	8	31700001	32200000	31715401	32194000	-16.15437899066996	-16.15437899066996	0.0	27.0	27.0	0.0	-0.1775749718136854
8_31800001_32300000	8	31800001	32300000	31817036	32281066	-15.780292851304145	-15.780292851304145	0.0	27.0	27.0	0.0	-0.1775749718136854
8_31900001_32400000	8	31900001	32400000	31929548	32322663	-15.779325893429673	-15.779325893429673	0.0	25.0	25.0	0.0	-0.1775749718136854
8_32000001_32500000	8	32000001	32500000	32028176	32486585	-17.705490835694693	-20.004205405262514	0.01	33.0	33.0	4.597429139135642	3.3267610746251033
8_32100001_32600000	8	32100001	32600000	32175941	32590252	-16.071748235172755	-16.071748235172755	0.0	28.0	28.0	0.0	-0.1775749718136854
8_32200001_32700000	8	32200001	32700000	32214425	32694212	-16.071748235172755	-16.071748235172755	0.0	33.0	33.0	0.0	-0.1775749718136854
8_32300001_32800000	8	32300001	32800000	32322663	32738775	-12.349088425052594	-12.349088425052594	0.0	25.0	25.0	0.0	-0.1775749718136854
8_32400001_32900000	8	32400001	32900000	32423015	32890979	-12.349088425052598	-12.349088425052598	0.0	35.0	35.0	0.0	-0.1775749718136854
8_32500001_33000000	8	32500001	33000000	32567447	32973443	-8.115760986778405	-8.115760986778405	0.0	30.0	30.0	0.0	-0.1775749718136854
8_32600001_33100000	8	32600001	33100000	32619452	33080611	-16.96714402636299	-16.96714402636299	0.0	31.0	31.0	0.0	-0.1775749718136854
8_32700001_33200000	8	32700001	33200000	32738775	33168340	-21.76958633242844	-21.76958633242844	0.0	26.0	26.0	0.0	-0.1775749718136854
8_32800001_33300000	8	32800001	33300000	32818867	33299926	-21.589248877388712	-21.76958633242843	0.001	38.0	38.0	0.36067491007943886	0.09734521731511887
8_32900001_33400000	8	32900001	33400000	32929364	33374843	-21.76958633242844	-21.76958633242844	0.0	29.0	29.0	0.0	-0.1775749718136854
8_33000001_33500000	8	33000001	33500000	33015487	33484916	-25.45952089753557	-25.45952089753557	0.0	39.0	39.0	0.0	-0.1775749718136854
8_33100001_33600000	8	33100001	33600000	33117236	33589844	-21.405445187739776	-21.405445187739776	0.0	35.0	35.0	0.0	-0.1775749718136854
8_33200001_33700000	8	33200001	33700000	33216008	33679461	-16.602949161792417	-16.602949161792417	0.0	33.0	33.0	0.0	-0.1775749718136854
8_33300001_33800000	8	33300001	33800000	33353971	33798998	-20.753820906568034	-20.753820906568034	0.0	27.0	27.0	0.0	-0.1775749718136854
8_33400001_33900000	8	33400001	33900000	33404678	33871426	-20.753693321848488	-20.753693321848488	0.0	31.0	31.0	0.0	-0.1775749718136854
8_33500001_34000000	8	33500001	34000000	33589844	33947963	-16.19890859704232	-16.19890859704232	0.0	24.0	24.0	0.0	-0.1775749718136854
8_33600001_34100000	8	33600001	34100000	33604936	34043684	-16.19890859704232	-16.19890859704232	0.0	32.0	32.0	0.0	-0.1775749718136854
8_33700001_34200000	8	33700001	34200000	33756313	34166122	-20.217831543108606	-20.217831543108606	0.0	38.0	38.0	0.0	-0.1775749718136854
8_33800001_34300000	8	33800001	34300000	33806270	34279515	-16.067141102934443	-16.067141102934443	0.0	39.0	39.0	0.0	-0.1775749718136854
8_33900001_34400000	8	33900001	34400000	33910086	34386971	-20.23504101712988	-20.23504101712988	0.0	37.0	37.0	0.0	-0.1775749718136854
8_34000001_34500000	8	34000001	34500000	34008540	34491073	-28.1377125930775	-28.1377125930775	0.0	35.0	35.0	0.0	-0.1775749718136854
8_34100001_34600000	8	34100001	34600000	34104982	34599028	-32.07016976316726	-32.07016976316726	0.0	35.0	35.0	0.0	-0.1775749718136854
8_34200001_34700000	8	34200001	34700000	34246905	34687648	-33.01032832475467	-33.01032832475467	0.0	36.0	36.0	0.0	-0.1775749718136854
8_34300001_34800000	8	34300001	34800000	34348064	34799521	-41.606503995961766	-41.606503995961766	0.0	53.0	53.0	0.0	-0.1775749718136854
8_34400001_34900000	8	34400001	34900000	34466482	34889408	-53.975744678728546	-53.975744678728546	0.0	78.0	78.0	0.0	-0.1775749718136854
8_34500001_35000000	8	34500001	35000000	34516843	34990163	-51.68855585263471	-51.68855585263471	0.0	96.0	96.0	0.0	-0.1775749718136854
8_34600001_35100000	8	34600001	35100000	34605030	35055361	-56.84759210836514	-56.84759210836514	0.0	91.0	91.0	0.0	-0.1775749718136854
8_34700001_35200000	8	34700001	35200000	34701147	35142991	-60.88474793781517	-60.88474793781517	0.0	84.0	84.0	0.0	-0.1775749718136854
8_34800001_35300000	8	34800001	35300000	34804436	35297660	-45.14293364929865	-53.514580220802024	0.01	61.0	61.0	16.743293143006753	12.584802418120645
8_34900001_35400000	8	34900001	35400000	34907081	35297660	-44.33423473437036	-44.33423473437036	0.0	32.0	32.0	0.0	-0.1775749718136854
8_35000001_35500000	8	35000001	35500000	35016031	35482342	-41.39705539635274	-41.39705539635274	0.0	12.0	12.0	0.0	-0.1775749718136854
8_35100001_35600000	8	35100001	35600000	35107205	35509697	-36.365086908466004	-36.365086908466004	0.0	9.0	9.0	0.0	-0.1775749718136854
